pair_id,example_id,text,is_ai,notes,source_id,source_url,source_title,source_author,license,generation_model,parent_example_id
docs-requests-quickstart-v2.26.0-005,docs-requests-quickstart-v2.26.0-005-ai,"If JSON decoding fails, r.json() raises an exception. This happens, for instance, when the response status is 204 (No Content) or the response body contains malformed JSON. In those cases, calling r.json() raises simplejson.JSONDecodeError when simplejson is installed; otherwise, it raises ValueError: No JSON object could be decoded on Python 2, or json.JSONDecodeError on Python 3.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,requests-quickstart,https://github.com/psf/requests/blob/v2.26.0/docs/user/quickstart.rst,Requests Quickstart,Requests documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-requests-quickstart-v2.26.0-005-human
docs-requests-quickstart-v2.26.0-009,docs-requests-quickstart-v2.26.0-009-human,"There are times that you may want to send data that is not form-encoded. If you pass in a string instead of a dict, that data will be posted directly.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,requests-quickstart,https://github.com/psf/requests/blob/v2.26.0/docs/user/quickstart.rst,Requests Quickstart,Requests documentation contributors,Apache License 2.0,,
docs-requests-quickstart-v2.26.0-009,docs-requests-quickstart-v2.26.0-009-ai,"Sometimes you may need to send data that is not form-encoded. Pass a string rather than a dict, and its contents will be posted directly (without any form conversion).",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,requests-quickstart,https://github.com/psf/requests/blob/v2.26.0/docs/user/quickstart.rst,Requests Quickstart,Requests documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-requests-quickstart-v2.26.0-009-human
docs-sklearn-started-1.0-002,docs-sklearn-started-1.0-002-human,"Transformers and estimators (predictors) can be combined together into a single unifying object: a ~sklearn.pipeline.Pipeline. The pipeline offers the same API as a regular estimator: it can be fitted and used for prediction with fit and predict. As we will see later, using a pipeline will also prevent you from data leakage, i.e. disclosing some testing data in your training data.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,sklearn-started,https://github.com/scikit-learn/scikit-learn/blob/1.0/doc/getting_started.rst,Getting Started,scikit-learn documentation contributors,BSD 3-Clause,,
docs-sklearn-started-1.0-002,docs-sklearn-started-1.0-002-ai,"Transformers and estimators (predictors) can be chained into one unified object, a ~sklearn.pipeline.Pipeline. You use the resulting pipeline through the usual estimator API: call fit to train it, then predict to produce outputs. As discussed later, a pipeline also helps you avoid data leakage (an easy mistake), meaning that information from the test data is not accidentally exposed to the training process.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,sklearn-started,https://github.com/scikit-learn/scikit-learn/blob/1.0/doc/getting_started.rst,Getting Started,scikit-learn documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-sklearn-started-1.0-002-human
docs-sklearn-started-1.0-006,docs-sklearn-started-1.0-006-human,"We have briefly covered estimator fitting and predicting, pre-processing steps, pipelines, cross-validation tools and automatic hyper-parameter searches. This guide should give you an overview of some of the main features of the library, but there is much more to scikit-learn!",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,sklearn-started,https://github.com/scikit-learn/scikit-learn/blob/1.0/doc/getting_started.rst,Getting Started,scikit-learn documentation contributors,BSD 3-Clause,,
docs-sklearn-started-1.0-006,docs-sklearn-started-1.0-006-ai,"We’ve briefly walked through fitting estimators and making predictions, preprocessing steps, pipelines, cross-validation utilities, and automated hyperparameter searches. This guide should give you a useful view of several core library features, but scikit-learn includes considerably more (quite a bit more, actually): more tools to explore, more options to combine.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,sklearn-started,https://github.com/scikit-learn/scikit-learn/blob/1.0/doc/getting_started.rst,Getting Started,scikit-learn documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-sklearn-started-1.0-006-human
docs-sklearn-started-1.0-008,docs-sklearn-started-1.0-008-human,Please refer to our user_guide for details on all the tools that we provide. You can also find an exhaustive list of the public API in the api_ref.,False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,sklearn-started,https://github.com/scikit-learn/scikit-learn/blob/1.0/doc/getting_started.rst,Getting Started,scikit-learn documentation contributors,BSD 3-Clause,,
docs-sklearn-started-1.0-008,docs-sklearn-started-1.0-008-ai,Please see our user_guide for details about every tool we provide (including the less obvious ones). You can also consult api_ref for an exhaustive list of the public API.,True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,sklearn-started,https://github.com/scikit-learn/scikit-learn/blob/1.0/doc/getting_started.rst,Getting Started,scikit-learn documentation contributors,BSD 3-Clause,openai/gpt-5.6-sol,docs-sklearn-started-1.0-008-human
docs-spark-sql-v3.2.0-008,docs-spark-sql-v3.2.0-008-human,"The second method for creating Datasets is through a programmatic interface that allows you to construct a schema and then apply it to an existing RDD. While this method is more verbose, it allows you to construct Datasets when the columns and their types are not known until runtime.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,,
docs-spark-sql-v3.2.0-008,docs-spark-sql-v3.2.0-008-ai,"The second way to create Datasets uses a programmatic interface: you construct a schema, then apply that schema to an existing RDD. This approach is more verbose (sometimes noticeably so), but it lets you build Datasets when you do not know the columns or their types until runtime—more setup, more flexibility.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-spark-sql-v3.2.0-008-human
docs-spark-sql-v3.2.0-011,docs-spark-sql-v3.2.0-011-human,"When case classes cannot be defined ahead of time (for example, the structure of records is encoded in a string, or a text dataset will be parsed and fields will be projected differently for different users), a DataFrame can be created programmatically with three steps.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,,
docs-spark-sql-v3.2.0-011,docs-spark-sql-v3.2.0-011-ai,"When you cannot define case classes in advance—for example, because record structure is encoded in a string, or because users project different fields from the same parsed text dataset—you can construct a DataFrame programmatically in three steps.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-spark-sql-v3.2.0-011-human
docs-spark-sql-v3.2.0-015,docs-spark-sql-v3.2.0-015-human,"Scalar functions are functions that return a single value per row, as opposed to aggregation functions, which return a value for a group of rows. Spark SQL supports a variety of Built-in Scalar Functions. It also supports User Defined Scalar Functions.",False,Human-authored technical documentation frozen at a pre-2022 open-source release tag; markup normalized to prose.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,,
docs-spark-sql-v3.2.0-015,docs-spark-sql-v3.2.0-015-ai,"Scalar functions produce one value for each row, unlike aggregate functions, which calculate one value across a group of rows. Spark SQL includes numerous built-in scalar functions (the ready-to-use kind), and you can also create and use user-defined scalar functions when the provided set does not fit your needs.",True,Model-generated semantic rewrite of the paired licensed passage; selected by baseline-only adversarial screening before the GEPA test lock.,spark-sql,https://github.com/apache/spark/blob/v3.2.0/docs/sql-getting-started.md,Getting Started with Spark SQL,Apache Spark documentation contributors,Apache License 2.0,openai/gpt-5.6-sol,docs-spark-sql-v3.2.0-015-human
